tconst	averageRating	numVotes
tt0025285	6.6	25
tt0025286	6.8	25
tt0025287	4.6	14
tt0025288	7.1	22
tt0025289	6.1	55
tt0025290	6.2	351
tt0025291	7.1	8
tt0025293	6.8	8
tt0025295	7.5	38
tt0025296	5.0	25
tt0025298	6.5	8
tt0025301	7.5	4021
tt0025302	5.3	55
tt0025303	6.1	151
tt0025305	6.9	10
tt0025306	5.3	18
tt0025308	4.8	16
tt0025309	5.3	42
tt0025313	4.2	14
tt0025314	6.2	91
tt0025315	7.1	15
tt0025316	8.1	91589
tt0025318	7.2	4813
tt0025319	5.2	5
tt0025320	5.2	31
tt0025321	6.7	359
tt0025322	7.6	15
tt0025323	4.3	329
tt0025324	7.0	65
tt0025326	6.9	68
tt0025327	5.1	31
tt0025328	5.5	13
tt0025329	6.5	172
tt0025330	6.8	1565
tt0025331	5.4	5
tt0025332	6.1	154
tt0025333	6.1	310
tt0025334	7.1	7
tt0025335	6.3	1927
tt0025336	4.9	11
tt0025338	7.0	288
tt0025340	6.1	321
tt0025341	6.4	17
tt0025342	6.3	110
tt0025343	6.1	84
tt0025344	3.4	8
tt0025345	6.0	306
tt0025346	5.9	394
tt0025347	6.5	454
tt0025349	4.6	102
tt0025350	4.8	6
tt0025351	6.1	534
tt0025353	7.0	7
tt0025354	5.7	11
tt0025355	7.0	8
tt0025357	4.8	24
tt0025359	5.1	9
tt0025362	6.5	102
tt0025363	6.2	262
tt0025365	6.1	32
tt0025366	6.6	450
tt0025367	5.4	38
tt0025368	7.0	80
tt0025370	6.4	18
tt0025371	4.8	113
tt0025372	6.6	61
tt0025373	5.2	837
tt0025374	4.0	8
tt0025375	5.3	92
tt0025377	5.8	11
tt0025378	6.4	54
tt0025379	4.8	11
tt0025380	7.0	11
tt0025381	6.3	82
tt0025382	5.0	107
tt0025384	4.9	123
tt0025385	6.9	180
tt0025388	6.9	7
tt0025389	6.7	10
tt0025390	6.9	26
tt0025391	3.9	170
tt0025393	6.6	250
tt0025395	5.4	82
tt0025396	6.6	85
tt0025397	6.9	1029
tt0025399	6.2	67
tt0025401	5.1	45
tt0025404	5.2	54
tt0025405	6.9	98
tt0025406	6.8	57
tt0025408	7.3	439
tt0025409	6.3	674
tt0025410	7.1	1162
tt0025411	7.2	25
tt0025413	7.5	1218
tt0025415	2.1	11
tt0025416	6.1	16
tt0025417	6.2	132
tt0025418	6.5	127
tt0025419	6.4	14
tt0025420	4.8	195
tt0025421	4.1	161
tt0025422	6.1	410
tt0025423	6.8	2950
tt0025424	4.4	80
tt0025426	5.7	232
tt0025427	5.3	33
tt0025432	4.8	13
tt0025434	6.2	18
tt0025437	5.6	36
tt0025439	6.0	15
tt0025440	5.6	1029
tt0025442	6.6	342
tt0025443	6.4	218
tt0025444	7.2	18
tt0025446	6.7	65
tt0025447	5.9	18
tt0025448	7.9	188
tt0025450	6.8	37
tt0025451	5.3	37
tt0025452	6.8	16601
tt0025453	7.0	132
tt0025454	5.5	43
tt0025455	5.2	949
tt0025456	7.3	1929
tt0025457	6.1	45
tt0025458	7.1	215
tt0025459	6.4	581
tt0025460	5.8	6
tt0025461	6.7	626
tt0025463	6.4	59
tt0025464	7.2	3519
tt0025465	3.7	2103
tt0025466	5.0	21
tt0025467	4.4	7
tt0025468	6.2	28
tt0025471	6.7	183
tt0025472	5.7	293
tt0025473	6.5	52
tt0025476	7.1	7
tt0025477	7.7	1408
tt0025478	7.6	290
tt0025479	6.9	210
tt0025480	6.0	660
tt0025481	6.1	74
tt0025483	6.1	14
tt0025484	6.6	37
tt0025486	7.0	23
tt0025488	7.9	1167
tt0025489	6.4	598
tt0025491	6.1	49
tt0025492	5.7	164
tt0025493	7.2	2502
tt0025494	6.2	208
tt0025495	6.4	31
tt0025497	6.3	217
tt0025498	6.6	304
tt0025499	5.6	771
tt0025500	6.4	183
tt0025501	6.8	72
tt0025502	7.5	160
tt0025503	4.9	64
tt0025504	6.4	17
tt0025505	6.3	18
tt0025507	4.0	31
tt0025509	8.2	1504
tt0025510	6.3	212
tt0025512	5.9	17
tt0025513	5.5	82
tt0025514	5.0	103
tt0025515	5.0	253
tt0025516	6.4	83
tt0025518	5.1	30
tt0025520	6.7	116
tt0025523	6.3	190
tt0025524	7.2	327
tt0025525	6.6	75
tt0025526	6.5	12
tt0025527	7.5	29
tt0025529	6.7	575
tt0025530	6.0	195
tt0025531	5.3	130
tt0025532	6.9	553
tt0025533	5.6	206
tt0025534	4.2	35
tt0025535	6.4	32
tt0025536	6.0	950
tt0025538	7.1	93
tt0025539	7.0	13
tt0025540	5.6	26
tt0025541	7.5	6
tt0025542	7.1	76
tt0025543	4.6	370
tt0025544	7.3	70
tt0025545	4.9	58
tt0025546	6.9	411
tt0025547	6.9	22
tt0025548	7.8	5
tt0025549	6.8	8
tt0025551	5.7	7
tt0025555	5.9	203
tt0025556	7.5	96
tt0025557	6.8	30
tt0025558	6.6	97
tt0025561	7.1	223
tt0025562	5.9	68
tt0025564	6.1	67
tt0025566	6.9	418
tt0025569	7.0	386
tt0025570	7.0	6
tt0025571	6.1	17
tt0025577	6.9	44
tt0025579	6.1	178
tt0025580	6.6	864
tt0025581	5.8	54
tt0025585	6.1	39
tt0025586	7.1	6235
tt0025588	6.2	88
tt0025589	5.6	105
tt0025590	7.5	866
tt0025591	7.5	1295
tt0025592	5.5	252
tt0025593	7.3	15
tt0025594	6.7	28
tt0025596	6.3	146
tt0025597	6.9	12
tt0025598	6.9	41
tt0025599	6.0	13
tt0025600	6.7	344
tt0025601	5.6	512
tt0025603	7.0	37
tt0025604	4.7	38
tt0025605	5.7	36
tt0025606	6.6	43
tt0025607	6.1	1288
tt0025608	7.3	22
tt0025609	6.5	412
tt0025610	7.1	1684
tt0025611	5.5	148
tt0025612	5.2	13
tt0025613	5.8	5
tt0025614	3.6	12
tt0025616	7.3	22
tt0025617	6.6	1243
tt0025619	6.1	314
tt0025623	6.7	62
tt0025628	6.2	208
tt0025629	5.9	114
tt0025630	7.1	15
tt0025631	4.1	7
tt0025633	5.6	65
tt0025635	7.0	14
tt0025636	3.8	13
tt0025638	6.4	8
tt0025639	6.6	76
tt0025641	6.5	442
tt0025642	7.6	14
tt0025643	7.1	14
tt0025644	6.3	109
tt0025645	6.0	106
tt0025646	6.8	19
tt0025647	7.3	49
tt0025648	5.7	18
tt0025651	5.2	144
tt0025653	6.7	66
tt0025655	6.5	13
tt0025656	4.9	25
tt0025657	6.5	295
tt0025658	5.0	29
tt0025660	5.6	29
tt0025661	6.0	15
tt0025663	5.7	20
tt0025665	6.9	482
tt0025666	6.7	26
tt0025667	5.7	91
tt0025671	6.5	109
tt0025672	6.6	9
tt0025674	6.1	101
tt0025678	6.7	31
tt0025679	7.1	11
tt0025680	7.0	93
tt0025681	6.3	538
tt0025682	7.3	19
tt0025683	6.7	59
tt0025684	5.4	17
tt0025687	5.0	28
tt0025688	7.8	1210
tt0025690	7.0	44
tt0025691	7.4	212
tt0025696	5.8	20
tt0025698	6.7	69
tt0025699	5.4	881
tt0025700	2.2	22
tt0025701	5.8	36
tt0025702	5.7	54
tt0025704	5.9	236
tt0025705	7.0	217
tt0025706	7.0	53
tt0025707	7.0	9
tt0025708	7.2	14
tt0025709	5.7	140
tt0025710	5.6	174
tt0025711	5.6	19
tt0025712	6.1	277
tt0025714	6.0	18
tt0025715	6.4	29
tt0025716	6.6	104
tt0025717	5.5	63
tt0025718	6.4	737
tt0025719	3.0	16
tt0025720	6.3	499
tt0025724	5.4	29
tt0025725	4.7	261
tt0025726	5.3	7
tt0025727	3.9	163
tt0025728	4.9	11
tt0025729	2.9	15
tt0025730	6.6	85
tt0025731	6.7	566
tt0025735	6.6	15
tt0025736	5.0	6
tt0025737	6.8	17
tt0025738	6.3	39
tt0025740	6.8	1138
tt0025743	5.1	7
tt0025744	6.8	26
tt0025745	6.3	44
tt0025746	7.6	5696
tt0025747	5.4	312
tt0025748	7.4	3770
tt0025750	5.8	52
tt0025751	5.7	6
tt0025752	7.7	15
tt0025755	6.1	544
tt0025757	5.5	6
tt0025758	6.2	91
tt0025759	5.6	111
tt0025762	5.9	137
tt0025763	6.5	133
tt0025766	7.4	34
tt0025768	7.1	116
tt0025770	5.8	109
tt0025771	6.9	273
tt0025772	6.1	45
tt0025773	6.2	37
tt0025774	6.0	131
tt0025775	6.4	13
tt0025776	5.5	17
tt0025778	6.5	162
tt0025779	5.6	32
tt0025780	7.4	214
tt0025782	6.2	31
tt0025783	7.3	169
tt0025784	7.0	30
tt0025785	6.0	196
tt0025786	7.6	171
tt0025788	6.9	167
tt0025791	7.3	720
tt0025793	5.3	58
tt0025795	5.0	16
tt0025796	6.6	89
tt0025797	6.7	287
tt0025799	6.8	588
tt0025800	5.3	52
tt0025802	6.8	15
tt0025803	5.9	436
tt0025805	6.0	177
tt0025806	7.3	31
tt0025807	7.1	199
tt0025808	5.7	79
tt0025809	6.3	248
tt0025810	6.6	17
tt0025812	6.0	52
tt0025814	3.7	6
tt0025815	6.6	53
tt0025822	5.4	683
tt0025825	5.2	13
tt0025826	6.6	358
tt0025828	6.3	364
tt0025829	5.6	451
tt0025830	5.2	952
tt0025832	5.8	34
tt0025833	5.8	408
tt0025834	5.1	12
tt0025835	6.5	15
tt0025836	6.0	181
tt0025838	5.9	135
tt0025839	6.6	15
tt0025840	6.4	191
tt0025841	6.7	188
tt0025842	6.9	153
tt0025843	5.2	132
tt0025844	6.6	223
tt0025845	5.5	47
tt0025846	7.0	10
tt0025849	6.2	15
tt0025850	5.5	214
tt0025852	7.2	20
tt0025853	5.4	18
tt0025854	4.2	5
tt0025855	6.1	9
tt0025856	6.8	41
tt0025857	5.5	28
tt0025859	6.1	116
tt0025860	4.4	14
tt0025861	7.0	35
tt0025862	7.3	4710
tt0025863	6.1	67
tt0025866	6.0	8
tt0025868	6.6	14
tt0025872	5.6	80
tt0025873	7.7	1885
tt0025876	6.7	50
tt0025877	6.3	94
tt0025878	8.0	25845
tt0025879	4.8	16
tt0025880	6.8	789
tt0025881	5.6	15
tt0025882	6.1	288
tt0025883	6.4	261
tt0025884	5.5	119
tt0025885	5.3	65
tt0025886	6.2	41
tt0025888	6.8	40
tt0025889	7.6	878
tt0025890	6.0	9
tt0025891	5.1	48
tt0025892	5.8	21
tt0025893	5.7	189
tt0025894	5.7	12
tt0025895	5.4	28
tt0025896	5.9	64
tt0025898	7.2	1489
tt0025902	5.7	120
tt0025903	5.4	734
tt0025904	4.3	19
tt0025905	6.1	146
tt0025907	7.1	2343
tt0025911	6.6	666
tt0025913	7.3	14627
tt0025915	5.9	30
tt0025919	7.4	5642
tt0025920	6.3	363
tt0025921	6.8	83
tt0025922	7.0	169
tt0025923	6.3	118
tt0025924	5.2	75
tt0025925	3.6	7
tt0025926	6.9	344
tt0025927	4.4	28
tt0025928	5.2	18
tt0025929	7.8	2775
tt0025931	6.7	6
tt0025933	4.9	8
tt0025934	6.9	8
tt0025935	6.4	497
tt0025937	6.4	77
tt0025939	6.0	276
tt0025940	6.4	72
tt0025941	6.1	74
tt0025942	6.3	102
tt0025943	6.9	140
tt0025945	6.1	163
tt0025946	7.0	831
tt0025947	4.8	62
tt0025948	6.3	1164
tt0025950	5.5	14
tt0025951	6.2	9
tt0025952	6.9	48
tt0025953	6.8	37
tt0025954	5.9	204
tt0025955	6.5	48
tt0025957	5.8	36
tt0025960	4.7	9
tt0025961	7.2	152
tt0025962	5.2	46
tt0025963	7.2	174
tt0025964	6.4	401
tt0025965	6.1	709
tt0025966	6.5	207
tt0025967	5.9	127
tt0025968	5.2	11
tt0025969	5.3	799
tt0025971	7.2	11
tt0025972	6.6	48
tt0025973	6.6	356
tt0025977	6.4	43
tt0025978	6.8	8
tt0025979	6.0	75
tt0025980	5.3	7
tt0025981	5.1	28
tt0025982	5.8	129
tt0025983	6.6	293
tt0025984	5.8	22
tt0025985	6.8	37
tt0025986	6.8	58
tt0025987	7.3	50
tt0025988	5.3	56
tt0025989	6.7	181
tt0025990	5.5	31
tt0025991	6.1	52
tt0025992	5.9	46
tt0025993	5.7	13
tt0025994	5.8	12
tt0025995	5.5	43
tt0025996	6.0	57
tt0025997	7.1	1740
tt0025998	6.3	78
tt0026000	7.0	885
tt0026001	6.1	34
tt0026002	6.1	8
tt0026003	5.9	309
tt0026005	5.8	19
tt0026006	6.2	186
tt0026007	6.6	560
tt0026008	6.1	303
tt0026009	6.0	6
tt0026010	6.4	9
tt0026013	6.8	34
tt0026014	5.4	26
tt0026015	6.6	147
tt0026016	6.7	32
tt0026017	7.5	939
tt0026018	5.5	41
tt0026019	5.2	287
tt0026023	6.4	483
tt0026026	6.2	9
tt0026027	6.3	65
tt0026028	5.2	15
tt0026029	7.6	50643
tt0026032	6.1	63
tt0026034	6.3	87
tt0026035	5.5	70
tt0026037	6.3	228
tt0026038	6.3	74
tt0026039	5.2	11
tt0026040	6.1	351
tt0026041	6.2	19
tt0026042	5.7	45
tt0026043	6.4	686
tt0026044	5.2	65
tt0026045	6.4	123
tt0026046	6.8	659
tt0026047	5.9	150
tt0026049	6.0	9
tt0026051	6.0	8
tt0026052	5.7	69
tt0026053	7.2	40
tt0026054	6.4	147
tt0026055	6.1	613
tt0026056	6.9	3679
tt0026057	6.2	6
tt0026058	5.3	139
tt0026060	5.9	8
tt0026061	6.1	7
tt0026062	7.2	15
tt0026063	7.0	6
tt0026064	5.6	81
tt0026065	7.0	77
tt0026066	2.8	12
tt0026069	6.4	128
tt0026071	7.0	4849
tt0026072	4.7	7
tt0026073	6.6	1531
tt0026074	7.2	95
tt0026075	6.0	204
tt0026079	6.4	34
tt0026080	5.0	25
tt0026081	3.3	11
tt0026082	6.8	165
tt0026083	2.7	14
tt0026085	5.4	129
tt0026086	5.7	153
tt0026087	6.2	12
tt0026089	3.2	5
tt0026090	6.2	33
tt0026091	5.8	147
tt0026092	5.8	224
tt0026093	6.5	52
tt0026094	7.9	2913
tt0026095	6.9	573
tt0026097	6.8	1508
tt0026098	6.7	9
tt0026099	4.8	56
tt0026100	6.1	14
tt0026101	6.5	127
tt0026102	6.5	201
tt0026103	6.5	8
tt0026104	5.9	874
tt0026105	7.7	264
tt0026106	6.0	48
tt0026107	6.1	130
tt0026108	6.2	49
tt0026109	6.8	304
tt0026110	5.4	175
tt0026111	7.3	204
tt0026112	5.3	73
tt0026113	5.8	252
tt0026114	5.6	37
tt0026115	6.2	12
tt0026116	6.0	182
tt0026117	6.0	321
tt0026118	5.3	19
tt0026119	6.8	29
tt0026120	6.6	224
tt0026121	6.5	739
tt0026122	6.8	23
tt0026123	7.0	1602
tt0026124	6.7	268
tt0026125	6.9	13
tt0026126	6.9	1733
tt0026127	6.3	39
tt0026128	4.8	8
tt0026129	6.9	1493
tt0026130	4.9	50
tt0026131	5.0	44
tt0026132	6.5	391
tt0026133	5.8	73
tt0026134	5.9	463
tt0026135	6.3	86
tt0026136	4.6	5
tt0026137	6.3	143
tt0026138	7.8	42284
tt0026139	6.2	197
tt0026142	6.4	233
tt0026143	5.3	279
tt0026144	6.8	1524
tt0026145	6.7	289
tt0026146	5.8	69
tt0026147	5.9	7
tt0026148	5.3	65
tt0026149	4.5	54
tt0026150	4.9	63
tt0026151	5.1	106
tt0026152	5.2	52
tt0026153	5.2	59
tt0026154	5.1	52
tt0026155	5.5	60
tt0026157	5.3	95
tt0026160	7.2	52
tt0026161	6.9	9
tt0026162	5.6	279
tt0026163	5.4	42
tt0026164	6.8	1816
tt0026165	5.8	6
tt0026166	5.7	97
tt0026167	5.8	6
tt0026168	6.6	5
tt0026173	4.6	8
tt0026174	7.7	12753
tt0026176	5.6	72
tt0026177	5.4	55
tt0026178	6.4	54
tt0026179	5.7	119
tt0026180	6.3	171
tt0026181	6.6	33
tt0026182	6.4	166
tt0026184	6.7	746
tt0026185	6.6	571
tt0026186	6.1	17
tt0026187	6.3	525
tt0026188	6.5	17
tt0026191	6.8	611
tt0026192	6.9	17
tt0026193	5.7	54
tt0026195	4.7	137
tt0026196	6.8	19
tt0026197	6.8	1792
tt0026198	7.2	1468
tt0026199	7.1	1332
tt0026200	6.0	90
tt0026201	6.7	25
tt0026202	6.2	51
tt0026203	5.5	25
tt0026205	6.9	2236
tt0026206	6.0	46
tt0026207	5.4	22
tt0026208	5.8	83
tt0026209	3.6	220
tt0026210	7.2	152
tt0026211	6.1	104
tt0026213	5.7	56
tt0026214	4.4	5
tt0026216	5.1	251
tt0026218	5.4	8
tt0026221	6.2	361
tt0026222	6.1	212
tt0026223	5.1	37
tt0026225	6.6	22
tt0026226	6.1	762
tt0026227	5.4	5
tt0026230	4.8	380
tt0026231	4.9	95
tt0026232	6.0	30
tt0026233	7.1	621
tt0026234	7.2	24
tt0026237	5.1	71
tt0026238	6.5	86
tt0026239	6.1	16
tt0026240	5.4	19
tt0026241	5.5	60
tt0026242	5.8	57
tt0026243	5.7	46
tt0026244	5.2	50
tt0026245	6.2	199
tt0026246	7.0	1729
tt0026247	6.5	47
tt0026248	5.4	5
tt0026249	6.6	993
tt0026250	7.1	56
tt0026252	6.9	1664
tt0026253	5.4	26
tt0026254	5.3	33
tt0026256	6.8	17
tt0026257	6.7	174
tt0026258	6.1	88
tt0026259	5.7	74
tt0026260	6.2	13
tt0026261	6.9	2765
tt0026262	6.6	703
tt0026263	6.2	26
tt0026264	6.7	687
tt0026266	7.4	3672
tt0026267	5.2	985
tt0026268	5.2	19
tt0026269	6.0	28
tt0026270	6.3	15
tt0026271	5.9	17
tt0026272	3.1	33
tt0026273	5.4	804
tt0026274	6.1	84
tt0026275	6.0	326
tt0026276	7.0	2949
tt0026277	6.8	184
tt0026279	5.6	106
tt0026280	6.4	122
tt0026282	6.2	52
tt0026283	7.2	179
tt0026284	7.2	42
tt0026285	6.7	93
tt0026286	5.2	15
tt0026287	6.5	59
tt0026289	6.2	285
tt0026291	5.5	193
tt0026292	6.7	164
tt0026293	6.5	388
tt0026294	6.7	19
tt0026298	5.0	12
tt0026300	7.0	14
tt0026301	6.4	120
tt0026302	5.5	109
tt0026303	6.9	182
tt0026304	7.0	20
tt0026305	4.6	31
tt0026306	6.0	5
tt0026307	6.1	28
tt0026308	5.8	12
tt0026309	5.9	14
tt0026310	5.7	104
tt0026311	7.2	43
tt0026312	6.9	98
tt0026313	5.8	225
tt0026314	6.9	35
tt0026315	5.7	145
tt0026316	6.9	15
tt0026317	4.2	5
tt0026319	7.8	42
tt0026320	5.8	92
tt0026321	5.8	15
tt0026323	7.0	5
tt0026324	7.0	21
tt0026325	6.4	125
tt0026326	5.8	6
tt0026328	5.0	280
tt0026329	7.4	69
tt0026330	6.0	6
tt0026331	6.5	13
tt0026332	7.0	6
tt0026333	5.9	113
tt0026334	6.9	10
tt0026335	6.6	19
tt0026336	7.1	10
tt0026337	7.3	26
tt0026338	6.5	333
tt0026341	6.3	46
tt0026343	6.4	163
tt0026348	6.4	7
tt0026349	4.9	22
tt0026350	5.7	12
tt0026352	6.4	59
tt0026353	5.5	23
tt0026354	6.5	13
tt0026355	7.1	11
tt0026356	5.2	19
tt0026358	5.8	83
tt0026359	6.3	93
tt0026360	4.9	31
tt0026361	6.9	433
tt0026362	7.2	1066
tt0026363	5.9	183
tt0026365	3.8	6
tt0026366	5.2	20
tt0026367	5.4	43
tt0026368	6.0	27
tt0026369	6.0	168
tt0026370	5.4	71
tt0026373	6.6	245
tt0026374	7.2	214
tt0026375	6.0	9
tt0026376	5.7	6
tt0026377	6.2	141
tt0026378	6.4	158
tt0026379	6.5	21
tt0026381	6.8	11
tt0026383	4.8	52
tt0026385	6.2	497
tt0026386	4.8	19
tt0026387	3.7	19
tt0026388	6.7	1274
tt0026389	5.8	9
tt0026392	6.1	11
tt0026393	7.2	3507
tt0026394	5.9	307
tt0026396	6.5	14
tt0026399	6.9	27
tt0026400	6.9	303
tt0026402	6.2	149
tt0026403	6.0	151
tt0026405	5.4	36
tt0026406	6.8	1637
tt0026407	5.4	34
tt0026408	5.2	15
tt0026409	6.7	454
tt0026410	7.9	38
tt0026411	5.9	28
tt0026412	5.7	43
tt0026413	6.8	1092
tt0026414	6.5	10
tt0026415	7.2	12
tt0026416	7.0	332
tt0026417	5.8	541
tt0026418	6.1	332
tt0026419	6.5	425
tt0026420	6.1	182
tt0026421	6.9	2403
tt0026422	6.3	384
tt0026423	6.9	956
tt0026424	7.5	1199
tt0026425	6.5	59
tt0026426	6.7	299
tt0026428	3.4	5
tt0026431	6.0	187
tt0026432	5.6	121
tt0026433	6.5	8
tt0026435	6.7	76
tt0026436	6.0	46
tt0026437	5.9	31
tt0026438	6.5	51
tt0026440	6.3	7
tt0026443	3.3	15
tt0026444	6.5	186
tt0026445	5.0	34
tt0026446	7.1	152
tt0026447	5.9	60
tt0026448	5.3	9
tt0026449	6.8	32
tt0026450	6.1	7
tt0026452	7.0	1471
tt0026453	5.9	15
tt0026454	5.6	5
tt0026455	5.9	76
tt0026456	4.6	36
tt0026457	6.1	110
tt0026458	6.1	74
tt0026460	6.6	26
tt0026462	6.8	13
tt0026464	6.4	5
tt0026465	6.4	128
tt0026466	6.2	56
tt0026467	4.9	8
tt0026468	5.1	51
tt0026470	5.0	24
tt0026471	5.9	38
tt0026472	6.1	92
tt0026474	5.0	12
tt0026475	5.5	11
tt0026476	6.8	6
tt0026477	7.1	14
tt0026478	6.5	54
tt0026479	8.2	771
tt0026480	6.9	14
tt0026481	5.8	311
tt0026482	6.3	50
tt0026484	6.1	23
tt0026485	6.7	56
tt0026486	5.9	100
tt0026487	5.5	37
tt0026488	6.2	34
tt0026489	4.7	36
tt0026490	3.4	5
tt0026491	5.9	141
tt0026492	5.8	40
tt0026493	7.0	278
tt0026494	7.6	598
tt0026496	5.3	45
tt0026497	6.4	559
tt0026499	6.4	154
tt0026500	6.8	9
tt0026502	5.6	74
tt0026503	6.9	211
tt0026504	6.4	7
tt0026505	6.3	243
tt0026506	5.6	14
tt0026507	5.4	428
tt0026508	6.9	350
tt0026509	6.2	10
tt0026510	6.3	420
tt0026512	4.7	102
tt0026513	4.5	10
tt0026514	6.9	14
tt0026515	4.8	5
tt0026516	7.2	21
tt0026517	7.4	26
tt0026518	6.8	14
tt0026519	7.0	1165
tt0026520	4.6	11
tt0026521	6.8	18
tt0026523	6.1	279
tt0026524	6.6	106
tt0026525	6.4	430
tt0026527	8.2	5
tt0026529	7.4	5581
tt0026530	7.4	38
tt0026531	5.5	33
tt0026532	5.3	75
tt0026533	4.7	80
tt0026534	6.3	620
tt0026535	5.9	16
tt0026536	5.5	48
tt0026538	6.6	24
tt0026539	5.9	54
tt0026540	5.9	66
tt0026541	6.9	32
tt0026542	6.0	165
tt0026543	7.2	49
tt0026545	6.7	15
tt0026546	6.8	11
tt0026549	6.7	114
tt0026551	6.4	83
tt0026553	6.6	119
tt0026554	6.1	8
tt0026555	3.6	14
tt0026556	6.6	152
tt0026557	6.9	18
tt0026558	5.7	87
tt0026559	3.6	5
tt0026560	7.2	37
tt0026562	6.6	46
tt0026563	4.2	31
tt0026564	7.5	1156
tt0026565	7.3	42
tt0026566	4.8	8
tt0026567	5.8	18
tt0026568	5.6	21
tt0026569	6.6	133
tt0026570	5.1	10
tt0026571	6.2	153
tt0026572	6.2	53
tt0026573	7.3	187
tt0026574	7.1	15
tt0026575	6.5	70
tt0026576	6.6	11
tt0026578	7.1	23
tt0026579	6.2	21
tt0026580	6.8	528
tt0026581	7.2	10
tt0026583	6.5	40
tt0026584	6.7	27
tt0026588	7.1	42
tt0026591	6.1	41
tt0026592	6.0	38
tt0026593	6.2	90
tt0026594	5.5	19
tt0026595	6.5	20
tt0026596	7.0	25
tt0026597	5.1	37
tt0026598	5.5	78
tt0026599	6.0	122
tt0026601	6.4	132
tt0026602	5.6	51
tt0026605	6.4	910
tt0026606	6.9	132
tt0026607	6.1	412
tt0026608	5.8	61
tt0026609	6.1	147
tt0026610	6.2	66
tt0026611	5.7	7
tt0026612	5.1	74
tt0026614	5.1	392
tt0026615	6.9	39
tt0026616	5.7	66
tt0026617	5.6	10
tt0026618	7.1	9
tt0026619	6.2	25
tt0026620	6.2	17
tt0026621	6.5	161
tt0026623	6.9	53
tt0026624	7.0	16
tt0026628	2.5	11
tt0026629	6.9	142
tt0026631	7.2	13
tt0026632	6.0	241
tt0026633	5.6	268
tt0026635	5.3	64
tt0026636	6.0	50
tt0026637	5.8	51
tt0026638	7.0	87
tt0026640	6.2	144
tt0026641	6.9	1370
tt0026643	7.1	2552
tt0026644	5.9	295
tt0026646	6.8	105
tt0026647	6.2	120
tt0026648	5.0	10
tt0026649	5.8	77
tt0026650	5.0	37
tt0026651	5.7	101
tt0026653	7.0	23
tt0026654	6.7	95
tt0026655	6.2	69
tt0026656	6.4	117
tt0026657	6.9	32
tt0026660	6.0	204
tt0026661	7.2	42
tt0026663	7.3	4350
tt0026667	6.9	751
tt0026668	6.1	56
tt0026669	5.1	201
tt0026670	6.6	7
tt0026671	6.5	205
tt0026672	6.4	25
tt0026673	6.6	15
tt0026674	5.8	97
tt0026675	6.3	342
tt0026676	7.5	1075
tt0026677	6.5	44
tt0026678	7.0	34
tt0026682	6.6	187
tt0026683	4.0	714
tt0026684	5.4	200
tt0026685	6.3	4256
tt0026688	6.7	250
tt0026689	6.5	106
tt0026691	6.0	90
tt0026692	6.8	127
tt0026693	6.0	8
tt0026694	6.1	36
tt0026697	6.3	78
tt0026698	6.1	53
tt0026699	6.5	32
tt0026700	5.0	22
tt0026703	7.0	159
tt0026704	5.3	99
tt0026705	6.7	94
tt0026706	7.6	1010
tt0026707	7.1	723
tt0026708	6.1	257
tt0026709	6.6	225
tt0026710	7.2	556
tt0026711	4.7	147
tt0026713	6.1	88
tt0026714	6.9	3096
tt0026716	6.2	10
tt0026717	6.3	32
tt0026718	5.9	38
tt0026720	7.0	125
tt0026721	6.0	232
tt0026722	6.3	40
tt0026723	6.6	453
tt0026724	5.7	31
tt0026725	7.6	3282
tt0026726	5.1	72
tt0026728	8.3	6
tt0026730	6.6	18
tt0026731	4.8	43
tt0026735	5.9	75
tt0026737	5.9	245
tt0026738	6.4	47
tt0026739	6.8	977
tt0026740	4.3	553
tt0026741	5.5	72
tt0026742	5.6	203
tt0026743	5.9	276
tt0026744	6.8	668
tt0026746	6.6	24
tt0026747	6.6	101
tt0026748	7.4	969
tt0026749	6.6	60
tt0026751	4.7	22
tt0026752	7.7	20377
tt0026753	6.6	96
tt0026754	5.4	27
tt0026755	4.9	666
tt0026756	5.5	162
tt0026757	6.4	8
tt0026758	6.6	394
tt0026759	5.5	686
tt0026760	6.8	5
tt0026761	5.9	59
tt0026762	6.9	109
tt0026766	5.7	6
tt0026768	6.7	1170
tt0026769	5.9	57
tt0026771	5.3	26
tt0026772	5.6	267
tt0026773	4.5	147
tt0026774	5.4	208
tt0026775	6.0	204
tt0026776	6.8	73
tt0026777	7.1	16
tt0026778	7.9	30058
tt0026779	5.6	65
tt0026781	6.1	329
tt0026783	6.1	45
tt0026784	6.5	261
tt0026785	5.8	33
tt0026786	5.9	7
tt0026787	6.0	681
tt0026788	5.8	122
tt0026789	6.4	81
tt0026790	4.6	45
tt0026791	5.8	33
tt0026792	6.7	10
tt0026793	6.7	251
tt0026794	4.1	25
tt0026796	7.2	43
tt0026797	5.4	84
tt0026798	5.8	40
tt0026799	6.5	146
tt0026802	5.6	9
tt0026803	4.7	6
tt0026805	6.5	230
tt0026806	6.5	59
tt0026807	6.8	23
tt0026809	5.8	134
tt0026810	6.8	13
tt0026811	6.0	122
tt0026812	5.6	124
tt0026813	5.4	35
tt0026815	4.6	7
tt0026816	7.4	1195
tt0026817	4.4	16
tt0026818	5.5	101
tt0026819	6.2	311
tt0026820	4.9	11
tt0026821	7.0	34
tt0026822	6.9	89
tt0026823	6.0	69
